7.625000000000000000e+03,1.644534426931951002e-07,2.773889242148284945e-06,0.000000000000000000e+00,8.133214428748856366e-08,1.105477922217528016e-06,0.000000000000000000e+00
7.875000000000000000e+03,1.715648444925654659e-07,2.721289976371347453e-06,0.000000000000000000e+00,6.940799164987099624e-08,1.006386938041663708e-06,0.000000000000000000e+00
8.125000000000000000e+03,1.704168012060452140e-07,2.548207508122436216e-06,0.000000000000000000e+00,6.412476195229287802e-08,9.225166252910906190e-07,0.000000000000000000e+00
8.375000000000000000e+03,1.467163084484803153e-07,2.575684531627845455e-06,0.000000000000000000e+00,6.944079648188190823e-08,8.905906797495274485e-07,0.000000000000000000e+00
8.625000000000000000e+03,1.545657728615649118e-07,2.453452266375699509e-06,0.000000000000000000e+00,6.531814379310117388e-08,8.525250997531759602e-07,0.000000000000000000e+00
8.875000000000000000e+03,1.424548759370340201e-07,2.367702055714755778e-06,0.000000000000000000e+00,5.794600697746857994e-08,8.388462990975849110e-07,0.000000000000000000e+00
9.125000000000000000e+03,1.319266465990081746e-07,2.210158311650037754e-06,0.000000000000000000e+00,5.845532846209827016e-08,8.125341006796101956e-07,0.000000000000000000e+00
9.375000000000000000e+03,1.438311829651935515e-07,2.249552401756274265e-06,0.000000000000000000e+00,5.897495339633196226e-08,7.269588677234433878e-07,0.000000000000000000e+00
9.625000000000000000e+03,1.187137875294371050e-07,2.218122520920626500e-06,0.000000000000000000e+00,5.226574982206990926e-08,6.061200023973915799e-07,0.000000000000000000e+00
9.875000000000000000e+03,1.129310372984177764e-07,2.167511444113202574e-06,0.000000000000000000e+00,5.439019063707300805e-08,5.970251933152623537e-07,0.000000000000000000e+00
